handle	text
HillaryClinton	FACT: Donald Trump would end birthright citizenship. https://t.co/RJfgxTC2Ou
HillaryClinton	"5.5 million kids in the U.S. have at least one undocumented parent.
 
Trump's deportations would hurt them the most. https://t.co/rJMiq7KYwk"
HillaryClinton	"We should be fighting to keep families together, not rip them apart. https://t.co/hd6FCPdwvo"
HillaryClinton	Comprehensive immigration reform will bring people out of the shadows and into our economy. https://t.co/NUlSKmWCGD
HillaryClinton	We cannot let Donald Trump become the next president. https://t.co/1nFZbCiGV2
HillaryClinton	Volkswagen workers in TN are raising their voices for the rights they deserve. VW should meet them at the table. -H https://t.co/kQQTEXplGL
HillaryClinton	This is the man the @GOP has selected to be their nominee for president. https://t.co/rm4BjlPhkk
HillaryClinton	We're not going to round up millions of immigrants and deport them—no matter how many times Trump says he wants to. https://t.co/HzFWUT1XFl
HillaryClinton	"We asked a dozen people how they feel about a Donald Trump presidency.

They were…honest. https://t.co/4G3WhW4EVd"
HillaryClinton	"Are you a Republican who thinks @realDonaldTrump should not become president?

Tell us why: https://t.co/OvwepPNXoC"
HillaryClinton	"Imaginemos un mañana en el que ningún niño crezca bajo las sombras de la discriminación o la deportación.
https://t.co/WKMGJ0kE5k"
HillaryClinton	"""I get along with everybody."" —@realDonaldTrump

About that...
https://t.co/QHYq3vScho"
HillaryClinton	"Substance abuse and drug addiction hurt our kids, friends, neighbors, and loved ones. We've got to solve this.
https://t.co/MmUxHvRHOY"
HillaryClinton	@JLo thanks for this. Women are so much more than the roles they've been assigned. -H
HillaryClinton	62 reasons why Donald Trump should never become president (from members of his own party). https://t.co/0gYEctRjSe
HillaryClinton	"Son of a Pakistani bus driver, champion of workers' rights and human rights, and now Mayor of London. Congrats, @SadiqKhan. -H"
HillaryClinton	"In 1970, Diane Crump rode her way into history at the #KentuckyDerby, becoming the first woman to compete. https://t.co/XKkiNVlXla"
HillaryClinton	Preguntamos a varios neoyorquinos sobre Donald Trump—y estas fueron sus reacciones. https://t.co/F1nvX17tPt
HillaryClinton	".@realDonaldTrump would force all schools to allow guns in classrooms—on his first day in office.

Seriously. https://t.co/snpugpBMoW"
HillaryClinton	New #MadeForHistory designs from @DVF and @evafehren. Get them before they're gone → https://t.co/RzlHZ6LeHO https://t.co/Xkg0TiYNpo
HillaryClinton	"Happy Mother's Day to Charlotte's mom, and my wonderful daughter, @ChelseaClinton. -H https://t.co/tm3zS1jSRv"
HillaryClinton	"""She was determined to give me and my brothers opportunities far beyond anything she'd known."" —Hillary on her mom
https://t.co/RdzGIqlhfE"
HillaryClinton	"""It's only been an incredible gift."" Hillary talks about becoming a grandmother and watching Chelsea become a mom.
https://t.co/NHuHYM15Q9"
HillaryClinton	Here's what you can do to make sure @realDonaldTrump never reaches the White House: https://t.co/8saCz16aUp
HillaryClinton	Donald Trump could be our next Commander-in-Chief. Here's who thinks that's a good idea. https://t.co/xykspfpMU5
HillaryClinton	"When Hillary introduced this innovative preschool program to Arkansas families, it spread across the nation.
https://t.co/d4IJXAURGi"
HillaryClinton	"""Making America a more just nation requires honest talk about policies that can lift up those still hurting."" https://t.co/p6q1rNadJb"
HillaryClinton	Live on Facebook: Hillary leads a roundtable discussion with working families in Virginia. Watch → https://t.co/qM16OacO9H
HillaryClinton	"""If you have a mother, a wife, a sister, a daughter who is working, it affects you"" —Hillary on equal pay for women: https://t.co/qM16OacO9H"
HillaryClinton	"""Applying [Trump's] idea to the United States would destroy the economy."" —@VoxDotCom
https://t.co/ssVajpFvzF"
HillaryClinton	"Women earn just $0.79 for every $1 men do.

That's a problem for all of us. https://t.co/dG8nh59dHF https://t.co/OpUw08xWOF"
HillaryClinton	Americans need a raise. https://t.co/56Ltrh7uxV
HillaryClinton	"""Trump is floating an insane idea that would tank the American economy."" —@businessinsider https://t.co/ssVajpX6Yf"
HillaryClinton	"""I would borrow knowing that if the economy crashed, I could make a deal."" —@realDonaldTrump
https://t.co/yXKufwOU6g"
HillaryClinton	"West Virginians, head to the polls today. RT this if you’re voting for Hillary. https://t.co/2ECEOO7DYh"
HillaryClinton	No family should have to pay more than 10% of its income on child care. https://t.co/HDlh3ddbb4
HillaryClinton	"A woman told Hillary she was fired after losing her baby: ""What happened to you was not only wrong—it's illegal.""
https://t.co/DekJBHSA44"
HillaryClinton	Hillary's in Kentucky today talking with families about child care. Tune in to watch live: https://t.co/D1eYgSaIzU https://t.co/9igrQ68nU4
HillaryClinton	"Quality, affordable child care isn't a luxury for the few. It's a necessity that too many Americans are struggling to achieve."
HillaryClinton	"A Kentucky parent earning the minimum wage spends 40% of their income on child care.

Let's make sure no family has to spend more than 10%."
HillaryClinton	"While families are struggling to pay for child care, Donald Trump actually argued that Americans are being paid too much."
HillaryClinton	"""Enough is enough. It’s time we make quality child care affordable for all working families."" —Hillary"
HillaryClinton	Cuatro cosas que puedes hacer ahora mismo para evitar una presidencia de Trump. https://t.co/QSUjt6kboI
HillaryClinton	"If Trump had his way, the federal minimum wage would be $0. https://t.co/gVa1Mlrj3X"
HillaryClinton	"Detroit's public schools are in crisis, and we need solutions that include teachers and parents: https://t.co/iIuMyZk6Md -H"
HillaryClinton	"In many states, child care is even more expensive than college tuition. Let's make it affordable for every family. https://t.co/LwuI8uF6G7"
HillaryClinton	"We need to raise the minimum wage, lift millions of families out of poverty, and make the economy work for everyone. https://t.co/FC5Cg6qRMI"
HillaryClinton	It's been a banner week for @realDonaldTrump... https://t.co/u9Qmw3Z8Ri
HillaryClinton	"Millions of families struggle to afford quality child care.

It's time they got some help.
https://t.co/N5ybZ5qa84"
HillaryClinton	"""[The LGBT community's] progress is not only safe in her hands, it will continue."" —@washblade endorsing Hillary: https://t.co/CHegOe0aG5"
HillaryClinton	"When women are paid less, they're also short-changed in saving for retirement and contributing to Social Security. We've got to change this."
HillaryClinton	"Donald Trump's tax plan:
1. Cut taxes for the wealthiest Americans
2. Saddle the rest of the country with the debt
https://t.co/xL95NA3Ofn"
HillaryClinton	"Trump's policies that affect women are even more offensive than his comments on women—and that's saying something.
https://t.co/YfUdtygL4h"
HillaryClinton	It’s hard to imagine how we’re going to lift up families if we don't raise the national minimum wage. https://t.co/mibNHBnv65
HillaryClinton	"This election isn’t a reality show.
https://t.co/48MePw25Sz"
HillaryClinton	"Under Trump's tax plan, the wealthiest 0.1% of Americans would get more tax relief than the bottom 60% combined. https://t.co/xL95NA3Ofn"
HillaryClinton	"""I am the king of debt, I do love debt, I love playing with it."" —@RealDonaldTrump https://t.co/ssVajpX6Yf"
HillaryClinton	"Donald Trump has released just one detailed proposal: a tax plan written by billionaires, for billionaires.
https://t.co/GX13ND67zV"
HillaryClinton	80% of a child's brain is formed before the age of 3. Early childhood education could not be more important. https://t.co/LEMKTbqfob
HillaryClinton	"""I’ve been called many things by many people. 'Quitter' is not one of them."" #TBT https://t.co/wUjSOxc85I"
HillaryClinton	"""We want to bring unity to the Republican party."" —@realDonaldTrump

Good luck with that.
https://t.co/MPLsSpV8am"
HillaryClinton	"Sybrina, you and all mothers of gun violence victims have taught us hate will never win. Thinking of you today. https://t.co/FnsaKtq1hd -H"
HillaryClinton	"Trump stood by his proposed Muslim ban just last week. Now he's trying to backpedal. Don't let him.
https://t.co/rILrbZpIrJ"
HillaryClinton	"""I don’t want Americans to feel left out and left behind. I want the American Dream to be alive and well."" —Hillary
https://t.co/Jds9AWz2Xw"
HillaryClinton	Who benefits from Donald Trump's tax plan? Billionaires like Donald Trump. https://t.co/mslA0AkgwY https://t.co/PJUzwELXGK
HillaryClinton	Nurses care for our families like their own. It's time we returned the favor. #InternationalNursesDay https://t.co/dqC6cqTiHg
HillaryClinton	"Hillary's advice to @Wellesley graduates in 1992: ""Throw yourself into the world, and make your voice count."" #TBT
https://t.co/7DjeqWCHDW"
HillaryClinton	You can tell a lot about someone by the company they keep. https://t.co/JXSzLwUlnP
HillaryClinton	"Even Republicans can't come to terms with the idea of ""President Trump."" https://t.co/MPLsSpDxiO"
HillaryClinton	“You’re gonna make the same if you do as good a job.” —Donald Trump on women and equal pay https://t.co/lHF3KRLqvs
HillaryClinton	It's a simple idea: Those who have benefited the most from our economy should pay their fair share in taxes. https://t.co/2nSFZtgYFJ
HillaryClinton	"""The annual cost of child care is higher than a year’s tuition at the average 4 year public college."" —@glamourmag https://t.co/h7RlI9EVVg"
HillaryClinton	We can do a lot to help working parents. Join a Facebook Q&amp;A on Hillary's new child care plan at 3pm ET: https://t.co/DNtiGUWBzy
HillaryClinton	Happening now → join @HFA senior policy advisors (and working moms) for a Q&amp;A on child care and work/life balance: https://t.co/DNtiGUWBzy
HillaryClinton	We've got to do everything we can to make it easier for people like Frankie to reach their potential. https://t.co/BB0g7tLEjZ
HillaryClinton	"Donald Trump wants to spend $3 trillion (yes, with a T) on tax cuts for people like him. https://t.co/UjYpjnCK8W https://t.co/Kn5Adb8w3X"
HillaryClinton	FACT: Donald Trump would force schools to allow guns in classrooms on his first day in office. https://t.co/Y1YSjDDUXC
HillaryClinton	Worried about a Trump presidency? Here are four things you can do to prevent it: https://t.co/WS7zALCFu4
HillaryClinton	"Made a new friend in Ohio.
https://t.co/a5eq9TuHn1"
HillaryClinton	Hillary was @Wellesley's first student commencement speaker in 1969. Read the speech: https://t.co/fMeBLt3yh1 https://t.co/Nl1rebbrwn
HillaryClinton	"8 ways we can give middle-class families a raise, not one of which is cutting taxes for billionaires. https://t.co/CUwoepzAVH"
HillaryClinton	"""What can we do for women that doesn't make them a liability because they're pregnant?""
https://t.co/efpa6w3KOG"
HillaryClinton	Incomes haven’t gone up for most Americans in about 15 years. We’ve got to fix that. https://t.co/e33YsAu1Ed
HillaryClinton	"""Implementar la idea [de Trump] a los Estados Unidos destruiría la economía"" —@VoxDotCom
https://t.co/5ADNub4pnm"
HillaryClinton	"“In politics and in life, ignorance is not a virtue.” —@POTUS https://t.co/3MGECPKU2e"
HillaryClinton	"Every presidential nominee since 1976 has released their tax returns, but Trump has refused.
https://t.co/yA5xukG8x5"
HillaryClinton	"The American auto industry just had its best year ever. So yes, we can bring American manufacturing back. https://t.co/rf3YV1dEic"
HillaryClinton	"Whenever you read about Trump's reckless foreign policy, imagine him in the Situation Room. https://t.co/vnzOi68NNz https://t.co/ruLhpqgEqJ"
HillaryClinton	"Trump empezó su campaña diciendo que los mexicanos son ""violadores"" y traen “drogas” y “crimen”.

No se ha detenido. https://t.co/NjrH9dXxlU"
HillaryClinton	"Every woman, no matter where she works, deserves birth control coverage. This shouldn't be a question. #SCOTUS -H"
HillaryClinton	We’ve got to stop giving companies incentives to move jobs overseas. https://t.co/ma8QY5STT6 #MadeInAmerica https://t.co/WD37SnqXM3
HillaryClinton	"Conoce cómo Hillary ha luchado durante varias décadas por las familias, mujeres y niños. https://t.co/UsOmgcNCJa https://t.co/OqKQnk6EYv"
HillaryClinton	Making it harder to vote goes against everything we stand for as Americans. Why would you brag about it? https://t.co/6sTKwRA1PG
HillaryClinton	"Being president isn't like being on a reality show.

We can't afford a candidate who treats it like one. https://t.co/48MePwjHh9"
HillaryClinton	It's Primary Day for Kentucky and Oregon. RT this if you’re voting for Hillary. https://t.co/E5GyPU0GTI
