"trend","symbol","n_period","l_period","date","target","pred_final_avg","pred_final"
"bearish","AAPL",4,1,2020-04-23,"No",0.0875295430449094,0
"bearish","AAPL",4,1,2020-04-24,"No",0.238749742523159,0
"bearish","AAPL",4,1,2020-04-27,"No",0.267129780830131,0
"bearish","AAPL",4,1,2020-04-28,"No",0.0970906931005523,0
"bearish","AAPL",4,1,2020-04-29,"No",0.116321549792161,0
"bearish","AAPL",4,1,2020-04-30,"No",0.0756435267583204,0
"bearish","AAPL",4,1,2020-05-01,"No",0.1499914326064,0
"bearish","AAPL",4,1,2020-05-04,"No",0.113837116874566,0
"bearish","AAPL",4,1,2020-05-05,"No",0.103862074150475,0
"bearish","AAPL",4,1,2020-05-06,"No",0.270586557509803,0
"bearish","AAPL",4,1,2020-05-07,"No",0.699954003095169,1
"bearish","AAPL",4,1,2020-05-08,NA,0.10749046252685,0
"bearish","AAPL",4,1,2020-05-11,NA,0.0686352088167893,0
"bearish","AAPL",4,1,2020-05-12,NA,0.072485816353387,0
"bearish","AAPL",4,1,2020-05-13,NA,0.110925837937831,0
"bearish","AAPL",5,1,2020-01-03,"No",0.0457028620827823,0
"bearish","AAPL",5,1,2020-01-06,"No",0.0389274343289946,0
"bearish","AAPL",5,1,2020-01-07,"No",0.0797352788149609,0
"bearish","AAPL",5,1,2020-01-08,"No",0.038512897406924,0
"bearish","AAPL",5,1,2020-01-09,"No",0.0326333366378464,0
"bearish","AAPL",5,1,2020-01-10,"No",0.0404110198948312,0
"bearish","AAPL",5,1,2020-01-13,"No",0.0596680829906884,0
"bearish","AAPL",5,1,2020-01-14,"No",0.0358335689750277,0
"bearish","AAPL",5,1,2020-01-15,"No",0.038303023621831,0
"bearish","AAPL",5,1,2020-01-16,"No",0.15211259968817,0
"bearish","AAPL",5,1,2020-01-17,"Yes",0.127945927518471,0
"bearish","AAPL",5,1,2020-01-21,"No",0.0814148477321211,0
"bearish","AAPL",5,1,2020-01-22,"No",0.679268322225459,1
"bearish","AAPL",5,1,2020-01-23,"No",0.146799642625664,0
"bearish","AAPL",5,1,2020-01-24,"Yes",0.0894151191809196,0
"bearish","AAPL",5,1,2020-01-27,"No",0.0575932349419638,0
"bearish","AAPL",5,1,2020-01-28,"No",0.0410804092879001,0
"bearish","AAPL",5,1,2020-01-29,"No",0.0320428252511607,0
"bearish","AAPL",5,1,2020-01-30,"No",0.0332211833531741,0
"bearish","AAPL",5,1,2020-01-31,"No",0.0386155708131643,0
"bearish","AAPL",5,1,2020-02-03,"No",0.05698464238854,0
"bearish","AAPL",5,1,2020-02-04,"No",0.0314496321166462,0
"bearish","AAPL",5,1,2020-02-05,"No",0.0332098209997827,0
"bearish","AAPL",5,1,2020-02-06,"No",0.032524462534515,0
"bearish","AAPL",5,1,2020-02-07,"No",0.0295681572566405,0
"bearish","AAPL",5,1,2020-02-10,"No",0.0806255833250452,0
"bearish","AAPL",5,1,2020-02-11,"No",0.0309316939088661,0
"bearish","AAPL",5,1,2020-02-12,"No",0.0342188616217334,0
"bearish","AAPL",5,1,2020-02-13,"Yes",0.0677808278984851,0
"bearish","AAPL",5,1,2020-02-14,"Yes",0.387870489967152,0
"bearish","AAPL",5,1,2020-02-18,"Yes",0.0804948855734388,0
"bearish","AAPL",5,1,2020-02-19,"Yes",0.196519647200694,0
"bearish","AAPL",5,1,2020-02-20,"Yes",0.895687730159998,1
"bearish","AAPL",5,1,2020-02-21,"Yes",0.962758046420917,1
"bearish","AAPL",5,1,2020-02-24,"No",0.962187520253366,1
"bearish","AAPL",5,1,2020-02-25,"No",0.946580938164803,1
"bearish","AAPL",5,1,2020-02-26,"No",0.766652824971394,1
"bearish","AAPL",5,1,2020-02-27,"No",0.0320494934643938,0
"bearish","AAPL",5,1,2020-02-28,"No",0.648877333584946,1
"bearish","AAPL",5,1,2020-03-02,"Yes",0.917034247361555,1
"bearish","AAPL",5,1,2020-03-03,"No",0.937731953372216,1
"bearish","AAPL",5,1,2020-03-04,"Yes",0.828536443132573,1
"bearish","AAPL",5,1,2020-03-05,"Yes",0.926128138975908,1
"bearish","AAPL",5,1,2020-03-06,"Yes",0.83463795421206,1
"bearish","AAPL",5,1,2020-03-09,"Yes",0.890203418313304,1
"bearish","AAPL",5,1,2020-03-10,"Yes",0.861440755905528,1
"bearish","AAPL",5,1,2020-03-11,"Yes",0.627152965064321,1
"bearish","AAPL",5,1,2020-03-12,"No",0.0686525043292828,0
"bearish","AAPL",5,1,2020-03-13,"Yes",0.821892227202215,1
"bearish","AAPL",5,1,2020-03-16,"Yes",0.612386687003673,1
"bearish","AAPL",5,1,2020-03-17,"No",0.496677458750765,0
"bearish","AAPL",5,1,2020-03-18,"No",0.0599339752124574,0
"bearish","AAPL",5,1,2020-03-19,"No",0.0473094110359877,0
"bearish","AAPL",5,1,2020-03-20,"No",0.125833905771608,0
"bearish","AAPL",5,1,2020-03-23,"No",0.0669170943646007,0
"bearish","AAPL",5,1,2020-03-24,"No",0.0535843343014544,0
"bearish","AAPL",5,1,2020-03-25,"No",0.0241062684594329,0
"bearish","AAPL",5,1,2020-03-26,"Yes",0.0275068877829891,0
"bearish","AAPL",5,1,2020-03-27,"Yes",0.0282168314018773,0
"bearish","AAPL",5,1,2020-03-30,"No",0.0373561973889076,0
"bearish","AAPL",5,1,2020-03-31,"No",0.0298440597022072,0
"bearish","AAPL",5,1,2020-04-01,"No",0.0321495701276525,0
"bearish","AAPL",5,1,2020-04-02,"No",0.0314955849030499,0
"bearish","AAPL",5,1,2020-04-03,"No",0.0557133649091236,0
"bearish","AAPL",5,1,2020-04-06,"No",0.0436874867402116,0
"bearish","AAPL",5,1,2020-04-07,"No",0.0286039696390074,0
"bearish","AAPL",5,1,2020-04-08,"No",0.0292213630431906,0
"bearish","AAPL",5,1,2020-04-09,"No",0.0577385622417247,0
"bearish","AAPL",5,1,2020-04-13,"No",0.0311913445855337,0
"bearish","AAPL",5,1,2020-04-14,"Yes",0.0296069784002309,0
"bearish","AAPL",5,1,2020-04-15,"Yes",0.0325489867227275,0
"bearish","AAPL",5,1,2020-04-16,"Yes",0.0373773798235417,0
"bearish","AAPL",5,1,2020-04-17,"No",0.0292811179469229,0
"bearish","AAPL",5,1,2020-04-20,"No",0.0286044531840038,0
"bearish","AAPL",5,1,2020-04-21,"No",0.0284856420734694,0
"bearish","AAPL",5,1,2020-04-22,"No",0.0316797822659643,0
"bearish","AAPL",5,1,2020-04-23,"No",0.0374721220088156,0
"bearish","AAPL",5,1,2020-04-24,"No",0.0674775768911637,0
"bearish","AAPL",5,1,2020-04-27,"No",0.0555330412169534,0
"bearish","AAPL",5,1,2020-04-28,"No",0.0387994743632707,0
"bearish","AAPL",5,1,2020-04-29,"No",0.0310813622190227,0
"bearish","AAPL",5,1,2020-04-30,"No",0.0294526456483496,0
"bearish","AAPL",5,1,2020-05-01,"No",0.0266588393517369,0
"bearish","AAPL",5,1,2020-05-04,"No",0.0602122238028085,0
"bearish","AAPL",5,1,2020-05-05,"No",0.0817755528038185,0
"bearish","AAPL",5,1,2020-05-06,"No",0.371805612436497,0
"bearish","AAPL",5,1,2020-05-07,NA,0.0527411094011568,0
"bearish","AAPL",5,1,2020-05-08,NA,0.0325064434883427,0
"bearish","AAPL",5,1,2020-05-11,NA,0.0298980059427495,0
"bearish","AAPL",5,1,2020-05-12,NA,0.0323796043656472,0
"bearish","AAPL",5,1,2020-05-13,NA,0.0636874470685436,0
"bearish","AAPL",1,5,2020-01-03,"No",0.045167922792889,0
"bearish","AAPL",1,5,2020-01-06,"No",0.0475445232384275,0
"bearish","AAPL",1,5,2020-01-07,"No",0.112643643263519,0
"bearish","AAPL",1,5,2020-01-08,"No",0.163586793838103,0
"bearish","AAPL",1,5,2020-01-09,"No",0.044458543092987,0
"bearish","AAPL",1,5,2020-01-10,"No",0.0444256096980087,0
"bearish","AAPL",1,5,2020-01-13,"Yes",0.175023461965167,0
"bearish","AAPL",1,5,2020-01-14,"No",0.0488517660048371,0
"bearish","AAPL",1,5,2020-01-15,"No",0.0495990930176941,0
"bearish","AAPL",1,5,2020-01-16,"No",0.244767550275955,0
"bearish","AAPL",1,5,2020-01-17,"No",0.0478383585945381,0
"bearish","AAPL",1,5,2020-01-21,"No",0.0627739451952009,0
"bearish","AAPL",1,5,2020-01-22,"No",0.0699096981809752,0
"bearish","AAPL",1,5,2020-01-23,"No",0.461403400102653,0
"bearish","AAPL",1,5,2020-01-24,"Yes",0.0647194436388048,0
"bearish","AAPL",1,5,2020-01-27,"No",0.0791836182113848,0
"bearish","AAPL",1,5,2020-01-28,"No",0.78688597391347,1
"bearish","AAPL",1,5,2020-01-29,"No",0.0642925992000045,0
"bearish","AAPL",1,5,2020-01-30,"Yes",0.595861473099857,1
"bearish","AAPL",1,5,2020-01-31,"No",0.24208266933882,0
"bearish","AAPL",1,5,2020-02-03,"No",0.119261273738166,0
"bearish","AAPL",1,5,2020-02-04,"No",0.0788744003933079,0
"bearish","AAPL",1,5,2020-02-05,"No",0.0931859795598251,0
"bearish","AAPL",1,5,2020-02-06,"Yes",0.0857041212482259,0
"bearish","AAPL",1,5,2020-02-07,"No",0.122332655263468,0
"bearish","AAPL",1,5,2020-02-10,"No",0.0616482872116345,0
"bearish","AAPL",1,5,2020-02-11,"No",0.165664916795154,0
"bearish","AAPL",1,5,2020-02-12,"No",0.0554724474973244,0
"bearish","AAPL",1,5,2020-02-13,"No",0.0742446120180824,0
"bearish","AAPL",1,5,2020-02-14,"Yes",0.407160563763186,0
"bearish","AAPL",1,5,2020-02-18,"No",0.141319991804109,0
"bearish","AAPL",1,5,2020-02-19,"No",0.0769316229523123,0
"bearish","AAPL",1,5,2020-02-20,"Yes",0.75515042144484,1
"bearish","AAPL",1,5,2020-02-21,"Yes",0.758054835013677,1
"bearish","AAPL",1,5,2020-02-24,"Yes",0.789809722685025,1
"bearish","AAPL",1,5,2020-02-25,"No",0.785222763524174,1
"bearish","AAPL",1,5,2020-02-26,"Yes",0.843698588368896,1
"bearish","AAPL",1,5,2020-02-27,"No",0.496935213802848,0
"bearish","AAPL",1,5,2020-02-28,"No",0.69363862200378,1
"bearish","AAPL",1,5,2020-03-02,"Yes",0.38016456656974,0
"bearish","AAPL",1,5,2020-03-03,"No",0.436014732198989,0
"bearish","AAPL",1,5,2020-03-04,"Yes",0.215431294293455,0
"bearish","AAPL",1,5,2020-03-05,"Yes",0.729315245636547,1
"bearish","AAPL",1,5,2020-03-06,"Yes",0.652579064743254,1
"bearish","AAPL",1,5,2020-03-09,"No",0.704200082252829,1
"bearish","AAPL",1,5,2020-03-10,"Yes",0.238458036340544,0
"bearish","AAPL",1,5,2020-03-11,"Yes",0.590566609908875,1
"bearish","AAPL",1,5,2020-03-12,"No",0.437163763516841,0
"bearish","AAPL",1,5,2020-03-13,"Yes",0.379057951126669,0
"bearish","AAPL",1,5,2020-03-16,"No",0.429813635372236,0
"bearish","AAPL",1,5,2020-03-17,"Yes",0.346819572563088,0
"bearish","AAPL",1,5,2020-03-18,"No",0.34357729447476,0
"bearish","AAPL",1,5,2020-03-19,"Yes",0.514909005205454,1
"bearish","AAPL",1,5,2020-03-20,"Yes",0.827913031532433,1
"bearish","AAPL",1,5,2020-03-23,"No",0.793440025677294,1
"bearish","AAPL",1,5,2020-03-24,"No",0.33880581059982,0
"bearish","AAPL",1,5,2020-03-25,"No",0.325919878619734,0
"bearish","AAPL",1,5,2020-03-26,"Yes",0.106927245524033,0
"bearish","AAPL",1,5,2020-03-27,"No",0.223736826019176,0
"bearish","AAPL",1,5,2020-03-30,"No",0.421433682934037,0
"bearish","AAPL",1,5,2020-03-31,"Yes",0.0825639138573579,0
"bearish","AAPL",1,5,2020-04-01,"No",0.103349304468616,0
"bearish","AAPL",1,5,2020-04-02,"Yes",0.165886859916611,0
"bearish","AAPL",1,5,2020-04-03,"No",0.415281489582502,0
"bearish","AAPL",1,5,2020-04-06,"Yes",0.0521805756877597,0
"bearish","AAPL",1,5,2020-04-07,"No",0.0602297695001028,0
"bearish","AAPL",1,5,2020-04-08,"No",0.0617122207295432,0
"bearish","AAPL",1,5,2020-04-09,"No",0.0566774303613796,0
"bearish","AAPL",1,5,2020-04-13,"No",0.224708674004278,0
"bearish","AAPL",1,5,2020-04-14,"No",0.052197008311212,0
"bearish","AAPL",1,5,2020-04-15,"No",0.119037876570819,0
"bearish","AAPL",1,5,2020-04-16,"Yes",0.594401034603161,1
"bearish","AAPL",1,5,2020-04-17,"Yes",0.0675820201313744,0
"bearish","AAPL",1,5,2020-04-20,"Yes",0.382102429723464,0
"bearish","AAPL",1,5,2020-04-21,"No",0.106172441567783,0
"bearish","AAPL",1,5,2020-04-22,"No",0.0542177482111666,0
"bearish","AAPL",1,5,2020-04-23,"No",0.0527275483578979,0
"bearish","AAPL",1,5,2020-04-24,"No",0.0456738124104425,0
"bearish","AAPL",1,5,2020-04-27,"Yes",0.0569930058512981,0
"bearish","AAPL",1,5,2020-04-28,"No",0.646654375079486,1
"bearish","AAPL",1,5,2020-04-29,"No",0.602715049143702,1
"bearish","AAPL",1,5,2020-04-30,"Yes",0.789073844652484,1
"bearish","AAPL",1,5,2020-05-01,"No",0.0768161350372211,0
"bearish","AAPL",1,5,2020-05-04,"No",0.0623996957585796,0
"bearish","AAPL",1,5,2020-05-05,"No",0.0499019882040226,0
"bearish","AAPL",1,5,2020-05-06,"No",0.0489193121272268,0
"bearish","AAPL",1,5,2020-05-07,"No",0.0520810912436432,0
"bearish","AAPL",1,5,2020-05-08,"No",0.0510509881464962,0
"bearish","AAPL",1,5,2020-05-11,"No",0.0515751189549971,0
"bearish","AAPL",1,5,2020-05-12,"Yes",0.58466918431674,1
"bearish","AAPL",1,5,2020-05-13,NA,0.0706541939411914,0
"bearish","AAPL",2,5,2020-01-03,"No",0.0590512528698326,0
"bearish","AAPL",2,5,2020-01-06,"No",0.266327841066127,0
"bearish","AAPL",2,5,2020-01-07,"No",0.393570646467713,0
"bearish","AAPL",2,5,2020-01-08,"No",0.0646111493599092,0
"bearish","AAPL",2,5,2020-01-09,"No",0.0913619597277428,0
"bearish","AAPL",2,5,2020-01-10,"No",0.0701346196876122,0
"bearish","AAPL",2,5,2020-01-13,"Yes",0.0461099029404667,0
"bearish","AAPL",2,5,2020-01-14,"No",0.0560216205754241,0
"bearish","AAPL",2,5,2020-01-15,"No",0.0643962585389383,0
"bearish","AAPL",2,5,2020-01-16,"No",0.139998434130101,0
"bearish","AAPL",2,5,2020-01-17,"No",0.205480772901177,0
"bearish","AAPL",2,5,2020-01-21,"No",0.127132641898095,0
"bearish","AAPL",2,5,2020-01-22,"No",0.178867068981005,0
"bearish","AAPL",2,5,2020-01-23,"Yes",0.166078709173532,0
"bearish","AAPL",2,5,2020-01-24,"No",0.0432792837015775,0
"bearish","AAPL",2,5,2020-01-27,"No",0.0502352932327523,0
"bearish","AAPL",2,5,2020-01-28,"No",0.0419886663970327,0
"bearish","AAPL",2,5,2020-01-29,"Yes",0.0329048112713553,0
"bearish","AAPL",2,5,2020-01-30,"Yes",0.0545842346372524,0
"bearish","AAPL",2,5,2020-01-31,"No",0.155255582806347,0
"bearish","AAPL",2,5,2020-02-03,"No",0.129388969113928,0
"bearish","AAPL",2,5,2020-02-04,"No",0.0774072683982803,0
"bearish","AAPL",2,5,2020-02-05,"No",0.074852398015298,0
"bearish","AAPL",2,5,2020-02-06,"No",0.158094469240597,0
"bearish","AAPL",2,5,2020-02-07,"No",0.0635139530347599,0
"bearish","AAPL",2,5,2020-02-10,"No",0.0455985979436427,0
"bearish","AAPL",2,5,2020-02-11,"No",0.0406983538786937,0
"bearish","AAPL",2,5,2020-02-12,"No",0.0341316378415509,0
"bearish","AAPL",2,5,2020-02-13,"Yes",0.352011422884134,0
"bearish","AAPL",2,5,2020-02-14,"No",0.131823442211312,0
"bearish","AAPL",2,5,2020-02-18,"No",0.0300775199782327,0
"bearish","AAPL",2,5,2020-02-19,"Yes",0.123095220060768,0
"bearish","AAPL",2,5,2020-02-20,"Yes",0.136124865587031,0
"bearish","AAPL",2,5,2020-02-21,"Yes",0.438899477995658,0
"bearish","AAPL",2,5,2020-02-24,"Yes",0.63349094593486,1
"bearish","AAPL",2,5,2020-02-25,"Yes",0.846212142946109,1
"bearish","AAPL",2,5,2020-02-26,"Yes",0.85160313717332,1
"bearish","AAPL",2,5,2020-02-27,"No",0.539577635080461,1
"bearish","AAPL",2,5,2020-02-28,"No",0.264631414927273,0
"bearish","AAPL",2,5,2020-03-02,"No",0.310298177923404,0
"bearish","AAPL",2,5,2020-03-03,"No",0.231791347759037,0
"bearish","AAPL",2,5,2020-03-04,"Yes",0.223722812356073,0
"bearish","AAPL",2,5,2020-03-05,"Yes",0.824375840426358,1
"bearish","AAPL",2,5,2020-03-06,"No",0.791699027749186,1
"bearish","AAPL",2,5,2020-03-09,"No",0.517269803532137,1
"bearish","AAPL",2,5,2020-03-10,"Yes",0.7545463559406,1
"bearish","AAPL",2,5,2020-03-11,"No",0.799289055293589,1
"bearish","AAPL",2,5,2020-03-12,"Yes",0.457986214081548,0
"bearish","AAPL",2,5,2020-03-13,"Yes",0.18832126913862,0
"bearish","AAPL",2,5,2020-03-16,"No",0.560744654268543,1
"bearish","AAPL",2,5,2020-03-17,"Yes",0.240287593242399,0
"bearish","AAPL",2,5,2020-03-18,"Yes",0.821924777301866,1
"bearish","AAPL",2,5,2020-03-19,"Yes",0.823386572153016,1
"bearish","AAPL",2,5,2020-03-20,"No",0.70752167808099,1
"bearish","AAPL",2,5,2020-03-23,"No",0.670730892157932,1
"bearish","AAPL",2,5,2020-03-24,"No",0.275445873759618,0
"bearish","AAPL",2,5,2020-03-25,"No",0.282984330301982,0
"bearish","AAPL",2,5,2020-03-26,"No",0.234304361952355,0
"bearish","AAPL",2,5,2020-03-27,"No",0.462624065074092,0
"bearish","AAPL",2,5,2020-03-30,"Yes",0.367460805405096,0
"bearish","AAPL",2,5,2020-03-31,"Yes",0.169337866179287,0
"bearish","AAPL",2,5,2020-04-01,"No",0.188156508800491,0
"bearish","AAPL",2,5,2020-04-02,"No",0.774623502057613,1
"bearish","AAPL",2,5,2020-04-03,"No",0.779843943614166,1
"bearish","AAPL",2,5,2020-04-06,"No",0.134758189769002,0
"bearish","AAPL",2,5,2020-04-07,"No",0.156188582817596,0
"bearish","AAPL",2,5,2020-04-08,"No",0.047977423682315,0
"bearish","AAPL",2,5,2020-04-09,"No",0.370384203935728,0
"bearish","AAPL",2,5,2020-04-13,"No",0.0471094961021711,0
"bearish","AAPL",2,5,2020-04-14,"No",0.0751318880622573,0
"bearish","AAPL",2,5,2020-04-15,"No",0.237661686263503,0
"bearish","AAPL",2,5,2020-04-16,"Yes",0.0690765320911513,0
"bearish","AAPL",2,5,2020-04-17,"Yes",0.103875186599398,0
"bearish","AAPL",2,5,2020-04-20,"No",0.0607802004086239,0
"bearish","AAPL",2,5,2020-04-21,"No",0.0474488624307995,0
"bearish","AAPL",2,5,2020-04-22,"No",0.0689909346341453,0
"bearish","AAPL",2,5,2020-04-23,"No",0.098512882447728,0
"bearish","AAPL",2,5,2020-04-24,"No",0.0570168993937614,0
"bearish","AAPL",2,5,2020-04-27,"No",0.0794899224080442,0
"bearish","AAPL",2,5,2020-04-28,"No",0.70527094412416,1
"bearish","AAPL",2,5,2020-04-29,"No",0.750280684428366,1
"bearish","AAPL",2,5,2020-04-30,"No",0.184594882718286,0
"bearish","AAPL",2,5,2020-05-01,"No",0.131752621715754,0
"bearish","AAPL",2,5,2020-05-04,"No",0.36112303929293,0
"bearish","AAPL",2,5,2020-05-05,"No",0.0889330681210644,0
"bearish","AAPL",2,5,2020-05-06,"No",0.0920221152037164,0
"bearish","AAPL",2,5,2020-05-07,"No",0.440329302884234,0
"bearish","AAPL",2,5,2020-05-08,"No",0.205813160256045,0
"bearish","AAPL",2,5,2020-05-11,"Yes",0.338149109276479,0
"bearish","AAPL",2,5,2020-05-12,NA,0.181267844526613,0
"bearish","AAPL",2,5,2020-05-13,NA,0.231492601629453,0
"bearish","AAPL",3,5,2020-01-03,"No",0.0463240707411132,0
"bearish","AAPL",3,5,2020-01-06,"No",0.0455452793206543,0
"bearish","AAPL",3,5,2020-01-07,"No",0.0434374632241068,0
"bearish","AAPL",3,5,2020-01-08,"No",0.0345542309479778,0
"bearish","AAPL",3,5,2020-01-09,"No",0.0504118994999784,0
"bearish","AAPL",3,5,2020-01-10,"No",0.0598701930888297,0
"bearish","AAPL",3,5,2020-01-13,"No",0.0309952084514153,0
"bearish","AAPL",3,5,2020-01-14,"No",0.0587104225345526,0
"bearish","AAPL",3,5,2020-01-15,"No",0.0418500326530776,0
"bearish","AAPL",3,5,2020-01-16,"No",0.11231579511639,0
"bearish","AAPL",3,5,2020-01-17,"No",0.291769319215282,0
"bearish","AAPL",3,5,2020-01-21,"No",0.396434795332234,0
"bearish","AAPL",3,5,2020-01-22,"Yes",0.747647844869807,1
"bearish","AAPL",3,5,2020-01-23,"No",0.458958690582291,0
"bearish","AAPL",3,5,2020-01-24,"No",0.357966721408692,0
"bearish","AAPL",3,5,2020-01-27,"No",0.0303284689702954,0
"bearish","AAPL",3,5,2020-01-28,"Yes",0.050000415225262,0
"bearish","AAPL",3,5,2020-01-29,"Yes",0.0455721189587785,0
"bearish","AAPL",3,5,2020-01-30,"No",0.0372151266889,0
"bearish","AAPL",3,5,2020-01-31,"No",0.0527445931194441,0
"bearish","AAPL",3,5,2020-02-03,"No",0.0536086210277593,0
"bearish","AAPL",3,5,2020-02-04,"No",0.0323862339177235,0
"bearish","AAPL",3,5,2020-02-05,"No",0.030629950223119,0
"bearish","AAPL",3,5,2020-02-06,"No",0.0353225686708811,0
"bearish","AAPL",3,5,2020-02-07,"No",0.038491895069652,0
"bearish","AAPL",3,5,2020-02-10,"No",0.034461243806365,0
"bearish","AAPL",3,5,2020-02-11,"No",0.0323739375913184,0
"bearish","AAPL",3,5,2020-02-12,"Yes",0.0417202428835524,0
"bearish","AAPL",3,5,2020-02-13,"No",0.0867748781633194,0
"bearish","AAPL",3,5,2020-02-14,"No",0.257360351151176,0
"bearish","AAPL",3,5,2020-02-18,"No",0.0343691385013759,0
"bearish","AAPL",3,5,2020-02-19,"Yes",0.471501189325084,0
"bearish","AAPL",3,5,2020-02-20,"Yes",0.266065677459901,0
"bearish","AAPL",3,5,2020-02-21,"Yes",0.371185717690062,0
"bearish","AAPL",3,5,2020-02-24,"Yes",0.886274605546287,1
"bearish","AAPL",3,5,2020-02-25,"Yes",0.863368110796293,1
"bearish","AAPL",3,5,2020-02-26,"No",0.87727257657481,1
"bearish","AAPL",3,5,2020-02-27,"No",0.192190399978413,0
"bearish","AAPL",3,5,2020-02-28,"No",0.0792446203001671,0
"bearish","AAPL",3,5,2020-03-02,"No",0.110500175345337,0
"bearish","AAPL",3,5,2020-03-03,"No",0.0918036483988948,0
"bearish","AAPL",3,5,2020-03-04,"Yes",0.65844575408473,1
"bearish","AAPL",3,5,2020-03-05,"Yes",0.764937211662574,1
"bearish","AAPL",3,5,2020-03-06,"Yes",0.37127894019542,0
"bearish","AAPL",3,5,2020-03-09,"Yes",0.943132045635891,1
"bearish","AAPL",3,5,2020-03-10,"Yes",0.838104198471994,1
"bearish","AAPL",3,5,2020-03-11,"Yes",0.760978579697743,1
"bearish","AAPL",3,5,2020-03-12,"No",0.207598934185978,0
"bearish","AAPL",3,5,2020-03-13,"Yes",0.367873626213186,0
"bearish","AAPL",3,5,2020-03-16,"No",0.40597631805512,0
"bearish","AAPL",3,5,2020-03-17,"Yes",0.817694644394511,1
"bearish","AAPL",3,5,2020-03-18,"Yes",0.79384095684671,1
"bearish","AAPL",3,5,2020-03-19,"No",0.669437190089457,1
"bearish","AAPL",3,5,2020-03-20,"No",0.904159514693741,1
"bearish","AAPL",3,5,2020-03-23,"No",0.939556695567086,1
"bearish","AAPL",3,5,2020-03-24,"No",0.275107683475654,0
"bearish","AAPL",3,5,2020-03-25,"No",0.0777098544392081,0
"bearish","AAPL",3,5,2020-03-26,"No",0.0932662953365222,0
"bearish","AAPL",3,5,2020-03-27,"Yes",0.077728246540681,0
"bearish","AAPL",3,5,2020-03-30,"Yes",0.0479010676489621,0
"bearish","AAPL",3,5,2020-03-31,"Yes",0.0424028802781648,0
"bearish","AAPL",3,5,2020-04-01,"No",0.203704138666824,0
"bearish","AAPL",3,5,2020-04-02,"No",0.179452267687323,0
"bearish","AAPL",3,5,2020-04-03,"No",0.237960960457208,0
"bearish","AAPL",3,5,2020-04-06,"No",0.411832407905346,0
"bearish","AAPL",3,5,2020-04-07,"No",0.135713566626115,0
"bearish","AAPL",3,5,2020-04-08,"No",0.307532154403125,0
"bearish","AAPL",3,5,2020-04-09,"No",0.035732535369049,0
"bearish","AAPL",3,5,2020-04-13,"No",0.0499022204350782,0
"bearish","AAPL",3,5,2020-04-14,"No",0.15793182356065,0
"bearish","AAPL",3,5,2020-04-15,"Yes",0.0543226386657496,0
"bearish","AAPL",3,5,2020-04-16,"Yes",0.921560976280836,1
"bearish","AAPL",3,5,2020-04-17,"Yes",0.0390269796337289,0
"bearish","AAPL",3,5,2020-04-20,"No",0.150576217243903,0
"bearish","AAPL",3,5,2020-04-21,"No",0.264336369108089,0
"bearish","AAPL",3,5,2020-04-22,"No",0.298747448658703,0
"bearish","AAPL",3,5,2020-04-23,"No",0.29046274967738,0
"bearish","AAPL",3,5,2020-04-24,"No",0.279902855620503,0
"bearish","AAPL",3,5,2020-04-27,"No",0.496903658292616,0
"bearish","AAPL",3,5,2020-04-28,"No",0.527382485412655,1
"bearish","AAPL",3,5,2020-04-29,"No",0.0333357579248707,0
"bearish","AAPL",3,5,2020-04-30,"No",0.0365013045414011,0
"bearish","AAPL",3,5,2020-05-01,"No",0.0445403953082766,0
"bearish","AAPL",3,5,2020-05-04,"No",0.03421313712918,0
"bearish","AAPL",3,5,2020-05-05,"No",0.0335212421630534,0
"bearish","AAPL",3,5,2020-05-06,"No",0.0365192258520582,0
"bearish","AAPL",3,5,2020-05-07,"No",0.0999723894887129,0
"bearish","AAPL",3,5,2020-05-08,"No",0.341245966648837,0
"bearish","AAPL",3,5,2020-05-11,NA,0.0796576753646403,0
"bearish","AAPL",3,5,2020-05-12,NA,0.0549647390540042,0
"bearish","AAPL",3,5,2020-05-13,NA,0.0449477961582067,0
"bearish","AAPL",4,5,2020-01-03,"No",0.161223950084665,0
"bearish","AAPL",4,5,2020-01-06,"No",0.050767482077191,0
"bearish","AAPL",4,5,2020-01-07,"No",0.0704424770548474,0
"bearish","AAPL",4,5,2020-01-08,"No",0.0479010602337544,0
