"trend","symbol","n_period","l_period","trainMethod","term","class","estimate","conf.low","conf.high","p.value"
"bullish","AAPL",4,1,"nb","kappa",NA,0.239419588875453,NA,NA,0.863831742854727
"bullish","AAPL",4,1,"nb","sensitivity","Yes",0.4375,NA,NA,NA
"bullish","AAPL",4,1,"nb","specificity","Yes",0.79746835443038,NA,NA,NA
"bullish","AAPL",4,1,"nb","pos_pred_value","Yes",0.466666666666667,NA,NA,NA
"bullish","AAPL",4,1,"nb","neg_pred_value","Yes",0.777777777777778,NA,NA,NA
"bullish","AAPL",4,1,"nb","precision","Yes",0.466666666666667,NA,NA,NA
"bullish","AAPL",4,1,"nb","recall","Yes",0.4375,NA,NA,NA
"bullish","AAPL",4,1,"nb","f1","Yes",0.451612903225806,NA,NA,NA
"bullish","AAPL",4,1,"nb","prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"nb","detection_rate","Yes",0.126126126126126,NA,NA,NA
"bullish","AAPL",4,1,"nb","detection_prevalence","Yes",0.27027027027027,NA,NA,NA
"bullish","AAPL",4,1,"nb","balanced_accuracy","Yes",0.61748417721519,NA,NA,NA
"bullish","AAPL",4,1,"gbm","accuracy",NA,0.837837837837838,0.755874867235345,0.900967180853231,0.00150386603607096
"bullish","AAPL",4,1,"gbm","kappa",NA,0.604825949367089,NA,NA,1
"bullish","AAPL",4,1,"gbm","sensitivity","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm","specificity","Yes",0.886075949367089,NA,NA,NA
"bullish","AAPL",4,1,"gbm","pos_pred_value","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm","neg_pred_value","Yes",0.886075949367089,NA,NA,NA
"bullish","AAPL",4,1,"gbm","precision","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm","recall","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm","f1","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm","prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"gbm","detection_rate","Yes",0.207207207207207,NA,NA,NA
"bullish","AAPL",4,1,"gbm","detection_prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"gbm","balanced_accuracy","Yes",0.802412974683544,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","accuracy",NA,0.828828828828829,0.745671995324334,0.893682510717952,0.00314472908169578
"bullish","AAPL",4,1,"glm - top layer","kappa",NA,0.578957875823518,NA,NA,1
"bullish","AAPL",4,1,"glm - top layer","sensitivity","Yes",0.6875,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","specificity","Yes",0.886075949367089,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","pos_pred_value","Yes",0.709677419354839,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","neg_pred_value","Yes",0.875,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","precision","Yes",0.709677419354839,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","recall","Yes",0.6875,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","f1","Yes",0.698412698412698,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","detection_rate","Yes",0.198198198198198,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","detection_prevalence","Yes",0.279279279279279,NA,NA,NA
"bullish","AAPL",4,1,"glm - top layer","balanced_accuracy","Yes",0.786787974683544,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","accuracy",NA,0.801801801801802,0.715446693538349,0.871423876898424,0.0204615655900784
"bullish","AAPL",4,1,"nb - top layer","kappa",NA,0.517009493670886,NA,NA,1
"bullish","AAPL",4,1,"nb - top layer","sensitivity","Yes",0.65625,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","specificity","Yes",0.860759493670886,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","pos_pred_value","Yes",0.65625,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","neg_pred_value","Yes",0.860759493670886,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","precision","Yes",0.65625,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","recall","Yes",0.65625,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","f1","Yes",0.65625,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","detection_rate","Yes",0.189189189189189,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","detection_prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"nb - top layer","balanced_accuracy","Yes",0.758504746835443,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","accuracy",NA,0.81981981981982,0.735535411941236,0.886327712878777,0.00620213465531572
"bullish","AAPL",4,1,"gbm - top layer","kappa",NA,0.568932038834951,NA,NA,0.823063273758121
"bullish","AAPL",4,1,"gbm - top layer","sensitivity","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","specificity","Yes",0.860759493670886,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","pos_pred_value","Yes",0.676470588235294,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","neg_pred_value","Yes",0.883116883116883,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","precision","Yes",0.676470588235294,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","recall","Yes",0.71875,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","f1","Yes",0.696969696969697,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","detection_rate","Yes",0.207207207207207,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","detection_prevalence","Yes",0.306306306306306,NA,NA,NA
"bullish","AAPL",4,1,"gbm - top layer","balanced_accuracy","Yes",0.789754746835443,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","accuracy",NA,0.837837837837838,0.755874867235345,0.900967180853231,0.00150386603607096
"bullish","AAPL",4,1,"final - averaging","kappa",NA,0.612038834951456,NA,NA,0.813663715766792
"bullish","AAPL",4,1,"final - averaging","sensitivity","Yes",0.75,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","specificity","Yes",0.873417721518987,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","pos_pred_value","Yes",0.705882352941176,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","neg_pred_value","Yes",0.896103896103896,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","precision","Yes",0.705882352941177,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","recall","Yes",0.75,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","f1","Yes",0.727272727272727,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","prevalence","Yes",0.288288288288288,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","detection_rate","Yes",0.216216216216216,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","detection_prevalence","Yes",0.306306306306306,NA,NA,NA
"bullish","AAPL",4,1,"final - averaging","balanced_accuracy","Yes",0.811708860759494,NA,NA,NA
"bullish","AAPL",5,1,"glm","accuracy",NA,0.684210526315789,0.590510083558232,0.7680673903046,0.544968498972044
"bullish","AAPL",5,1,"glm","kappa",NA,0.0393258426966292,NA,NA,2.38305706640279e-07
"bullish","AAPL",5,1,"glm","sensitivity","Yes",0.0555555555555556,NA,NA,NA
"bullish","AAPL",5,1,"glm","specificity","Yes",0.974358974358974,NA,NA,NA
"bullish","AAPL",5,1,"glm","pos_pred_value","Yes",0.5,NA,NA,NA
"bullish","AAPL",5,1,"glm","neg_pred_value","Yes",0.690909090909091,NA,NA,NA
"bullish","AAPL",5,1,"glm","precision","Yes",0.5,NA,NA,NA
"bullish","AAPL",5,1,"glm","recall","Yes",0.0555555555555556,NA,NA,NA
"bullish","AAPL",5,1,"glm","f1","Yes",0.1,NA,NA,NA
"bullish","AAPL",5,1,"glm","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"glm","detection_rate","Yes",0.0175438596491228,NA,NA,NA
"bullish","AAPL",5,1,"glm","detection_prevalence","Yes",0.0350877192982456,NA,NA,NA
"bullish","AAPL",5,1,"glm","balanced_accuracy","Yes",0.514957264957265,NA,NA,NA
"bullish","AAPL",5,1,"nb","accuracy",NA,0.684210526315789,0.590510083558232,0.7680673903046,0.544968498972044
"bullish","AAPL",5,1,"nb","kappa",NA,0.300613496932515,NA,NA,0.404656761927286
"bullish","AAPL",5,1,"nb","sensitivity","Yes",0.583333333333333,NA,NA,NA
"bullish","AAPL",5,1,"nb","specificity","Yes",0.730769230769231,NA,NA,NA
"bullish","AAPL",5,1,"nb","pos_pred_value","Yes",0.5,NA,NA,NA
"bullish","AAPL",5,1,"nb","neg_pred_value","Yes",0.791666666666667,NA,NA,NA
"bullish","AAPL",5,1,"nb","precision","Yes",0.5,NA,NA,NA
"bullish","AAPL",5,1,"nb","recall","Yes",0.583333333333333,NA,NA,NA
"bullish","AAPL",5,1,"nb","f1","Yes",0.538461538461538,NA,NA,NA
"bullish","AAPL",5,1,"nb","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"nb","detection_rate","Yes",0.184210526315789,NA,NA,NA
"bullish","AAPL",5,1,"nb","detection_prevalence","Yes",0.368421052631579,NA,NA,NA
"bullish","AAPL",5,1,"nb","balanced_accuracy","Yes",0.657051282051282,NA,NA,NA
"bullish","AAPL",5,1,"gbm","accuracy",NA,0.780701754385965,0.69352293463516,0.852772439936501,0.0150474724838373
"bullish","AAPL",5,1,"gbm","kappa",NA,0.455899198167239,NA,NA,0.109598583399116
"bullish","AAPL",5,1,"gbm","sensitivity","Yes",0.527777777777778,NA,NA,NA
"bullish","AAPL",5,1,"gbm","specificity","Yes",0.897435897435897,NA,NA,NA
"bullish","AAPL",5,1,"gbm","pos_pred_value","Yes",0.703703703703704,NA,NA,NA
"bullish","AAPL",5,1,"gbm","neg_pred_value","Yes",0.804597701149425,NA,NA,NA
"bullish","AAPL",5,1,"gbm","precision","Yes",0.703703703703704,NA,NA,NA
"bullish","AAPL",5,1,"gbm","recall","Yes",0.527777777777778,NA,NA,NA
"bullish","AAPL",5,1,"gbm","f1","Yes",0.603174603174603,NA,NA,NA
"bullish","AAPL",5,1,"gbm","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"gbm","detection_rate","Yes",0.166666666666667,NA,NA,NA
"bullish","AAPL",5,1,"gbm","detection_prevalence","Yes",0.236842105263158,NA,NA,NA
"bullish","AAPL",5,1,"gbm","balanced_accuracy","Yes",0.712606837606838,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","accuracy",NA,0.798245614035088,0.712810052803878,0.867596499905319,0.00461098310038447
"bullish","AAPL",5,1,"glm - top layer","kappa",NA,0.491268917345751,NA,NA,0.0370562185641189
"bullish","AAPL",5,1,"glm - top layer","sensitivity","Yes",0.527777777777778,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","specificity","Yes",0.923076923076923,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","pos_pred_value","Yes",0.76,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","neg_pred_value","Yes",0.808988764044944,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","precision","Yes",0.76,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","recall","Yes",0.527777777777778,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","f1","Yes",0.622950819672131,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","detection_rate","Yes",0.166666666666667,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","detection_prevalence","Yes",0.219298245614035,NA,NA,NA
"bullish","AAPL",5,1,"glm - top layer","balanced_accuracy","Yes",0.725427350427351,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","accuracy",NA,0.771929824561403,0.683951588388766,0.845285233337095,0.0253408202233878
"bullish","AAPL",5,1,"nb - top layer","kappa",NA,0.447427293064877,NA,NA,0.326799567668966
"bullish","AAPL",5,1,"nb - top layer","sensitivity","Yes",0.555555555555556,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","specificity","Yes",0.871794871794872,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","pos_pred_value","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","neg_pred_value","Yes",0.80952380952381,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","precision","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","recall","Yes",0.555555555555556,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","f1","Yes",0.606060606060606,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","detection_rate","Yes",0.175438596491228,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","detection_prevalence","Yes",0.263157894736842,NA,NA,NA
"bullish","AAPL",5,1,"nb - top layer","balanced_accuracy","Yes",0.713675213675214,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","accuracy",NA,0.824561403508772,0.742136349096237,0.889418587756257,0.000534489257850151
"bullish","AAPL",5,1,"gbm - top layer","kappa",NA,0.553990610328638,NA,NA,0.0139062968953461
"bullish","AAPL",5,1,"gbm - top layer","sensitivity","Yes",0.555555555555556,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","specificity","Yes",0.948717948717949,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","pos_pred_value","Yes",0.833333333333333,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","neg_pred_value","Yes",0.822222222222222,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","precision","Yes",0.833333333333333,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","recall","Yes",0.555555555555556,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","f1","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","detection_rate","Yes",0.175438596491228,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","detection_prevalence","Yes",0.210526315789474,NA,NA,NA
"bullish","AAPL",5,1,"gbm - top layer","balanced_accuracy","Yes",0.752136752136752,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","accuracy",NA,0.789473684210526,0.703141734942288,0.86021028491365,0.00853220743520777
"bullish","AAPL",5,1,"final - averaging","kappa",NA,0.464788732394366,NA,NA,0.024744672046399
"bullish","AAPL",5,1,"final - averaging","sensitivity","Yes",0.5,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","specificity","Yes",0.923076923076923,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","pos_pred_value","Yes",0.75,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","neg_pred_value","Yes",0.8,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","precision","Yes",0.75,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","recall","Yes",0.5,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","f1","Yes",0.6,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","prevalence","Yes",0.315789473684211,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","detection_rate","Yes",0.157894736842105,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","detection_prevalence","Yes",0.210526315789474,NA,NA,NA
"bullish","AAPL",5,1,"final - averaging","balanced_accuracy","Yes",0.711538461538462,NA,NA,NA
"bullish","AAPL",1,5,"glm","accuracy",NA,0.731481481481482,0.637632321303272,0.812223685198614,0.463550482328569
"bullish","AAPL",1,5,"glm","kappa",NA,0.227810650887574,NA,NA,0.0258575804634429
"bullish","AAPL",1,5,"glm","sensitivity","Yes",0.3,NA,NA,NA
"bullish","AAPL",1,5,"glm","specificity","Yes",0.897435897435897,NA,NA,NA
"bullish","AAPL",1,5,"glm","pos_pred_value","Yes",0.529411764705882,NA,NA,NA
"bullish","AAPL",1,5,"glm","neg_pred_value","Yes",0.769230769230769,NA,NA,NA
"bullish","AAPL",1,5,"glm","precision","Yes",0.529411764705882,NA,NA,NA
"bullish","AAPL",1,5,"glm","recall","Yes",0.3,NA,NA,NA
"bullish","AAPL",1,5,"glm","f1","Yes",0.382978723404255,NA,NA,NA
"bullish","AAPL",1,5,"glm","prevalence","Yes",0.277777777777778,NA,NA,NA
"bullish","AAPL",1,5,"glm","detection_rate","Yes",0.0833333333333333,NA,NA,NA
"bullish","AAPL",1,5,"glm","detection_prevalence","Yes",0.157407407407407,NA,NA,NA
"bullish","AAPL",1,5,"glm","balanced_accuracy","Yes",0.598717948717949,NA,NA,NA
"bullish","AAPL",1,5,"nb","accuracy",NA,0.731481481481482,0.637632321303272,0.812223685198614,0.463550482328569
"bullish","AAPL",1,5,"nb","kappa",NA,0.363414634146342,NA,NA,0.457614066876315
"bullish","AAPL",1,5,"nb","sensitivity","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"nb","specificity","Yes",0.782051282051282,NA,NA,NA
"bullish","AAPL",1,5,"nb","pos_pred_value","Yes",0.514285714285714,NA,NA,NA
"bullish","AAPL",1,5,"nb","neg_pred_value","Yes",0.835616438356164,NA,NA,NA
"bullish","AAPL",1,5,"nb","precision","Yes",0.514285714285714,NA,NA,NA
"bullish","AAPL",1,5,"nb","recall","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"nb","f1","Yes",0.553846153846154,NA,NA,NA
"bullish","AAPL",1,5,"nb","prevalence","Yes",0.277777777777778,NA,NA,NA
"bullish","AAPL",1,5,"nb","detection_rate","Yes",0.166666666666667,NA,NA,NA
"bullish","AAPL",1,5,"nb","detection_prevalence","Yes",0.324074074074074,NA,NA,NA
"bullish","AAPL",1,5,"nb","balanced_accuracy","Yes",0.691025641025641,NA,NA,NA
"bullish","AAPL",1,5,"gbm","accuracy",NA,0.861111111111111,0.781289186628574,0.92013129738187,0.000470941627276832
"bullish","AAPL",1,5,"gbm","kappa",NA,0.62707182320442,NA,NA,0.121335250358483
"bullish","AAPL",1,5,"gbm","sensitivity","Yes",0.633333333333333,NA,NA,NA
"bullish","AAPL",1,5,"gbm","specificity","Yes",0.948717948717949,NA,NA,NA
"bullish","AAPL",1,5,"gbm","pos_pred_value","Yes",0.826086956521739,NA,NA,NA
"bullish","AAPL",1,5,"gbm","neg_pred_value","Yes",0.870588235294118,NA,NA,NA
"bullish","AAPL",1,5,"gbm","precision","Yes",0.826086956521739,NA,NA,NA
"bullish","AAPL",1,5,"gbm","recall","Yes",0.633333333333333,NA,NA,NA
"bullish","AAPL",1,5,"gbm","f1","Yes",0.716981132075472,NA,NA,NA
"bullish","AAPL",1,5,"gbm","prevalence","Yes",0.277777777777778,NA,NA,NA
"bullish","AAPL",1,5,"gbm","detection_rate","Yes",0.175925925925926,NA,NA,NA
"bullish","AAPL",1,5,"gbm","detection_prevalence","Yes",0.212962962962963,NA,NA,NA
"bullish","AAPL",1,5,"gbm","balanced_accuracy","Yes",0.791025641025641,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","accuracy",NA,0.851851851851852,0.770592471106707,0.912883952253439,0.0011071388791089
"bullish","AAPL",1,5,"glm - top layer","kappa",NA,0.597765363128492,NA,NA,0.0801183137276343
"bullish","AAPL",1,5,"glm - top layer","sensitivity","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","specificity","Yes",0.948717948717949,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","pos_pred_value","Yes",0.818181818181818,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","neg_pred_value","Yes",0.86046511627907,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","precision","Yes",0.818181818181818,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","recall","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","f1","Yes",0.692307692307692,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","detection_rate","Yes",0.166666666666667,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","detection_prevalence","Yes",0.203703703703704,NA,NA,NA
"bullish","AAPL",1,5,"glm - top layer","balanced_accuracy","Yes",0.774358974358974,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","accuracy",NA,0.805555555555556,0.718260779161142,0.8754200893555,0.0306664448460376
"bullish","AAPL",1,5,"nb - top layer","kappa",NA,0.5,NA,NA,0.662520583540057
"bullish","AAPL",1,5,"nb - top layer","sensitivity","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","specificity","Yes",0.884615384615385,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","pos_pred_value","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","neg_pred_value","Yes",0.851851851851852,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","precision","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","recall","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","f1","Yes",0.631578947368421,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","detection_rate","Yes",0.166666666666667,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","detection_prevalence","Yes",0.25,NA,NA,NA
"bullish","AAPL",1,5,"nb - top layer","balanced_accuracy","Yes",0.742307692307692,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","accuracy",NA,0.833333333333333,0.749444411083799,0.898126822237405,0.00500620599818023
"bullish","AAPL",1,5,"gbm - top layer","kappa",NA,0.537142857142857,NA,NA,0.0338948535246893
"bullish","AAPL",1,5,"gbm - top layer","sensitivity","Yes",0.533333333333333,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","specificity","Yes",0.948717948717949,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","pos_pred_value","Yes",0.8,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","neg_pred_value","Yes",0.840909090909091,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","precision","Yes",0.8,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","recall","Yes",0.533333333333333,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","f1","Yes",0.64,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","prevalence","Yes",0.277777777777778,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","detection_rate","Yes",0.148148148148148,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","detection_prevalence","Yes",0.185185185185185,NA,NA,NA
"bullish","AAPL",1,5,"gbm - top layer","balanced_accuracy","Yes",0.741025641025641,NA,NA,NA
"bullish","AAPL",1,5,"final - averaging","accuracy",NA,0.851851851851852,0.770592471106707,0.912883952253439,0.0011071388791089
"bullish","AAPL",1,5,"final - averaging","kappa",NA,0.597765363128492,NA,NA,0.0801183137276343
"bullish","AAPL",1,5,"final - averaging","sensitivity","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,5,"final - averaging","specificity","Yes",0.948717948717949,NA,NA,NA
"bullish","AAPL",1,5,"final - averaging","pos_pred_value","Yes",0.818181818181818,NA,NA,NA
"bullish","AAPL",1,5,"final - averaging","neg_pred_value","Yes",0.86046511627907,NA,NA,NA
"bullish","AAPL",1,5,"final - averaging","precision","Yes",0.818181818181818,NA,NA,NA
"bullish","AAPL",1,5,"final - averaging","recall","Yes",0.6,NA,NA,NA
